loc,time,ax,ay,az,temp,press,alt,avalt,avaltdelta,state,wx_raw,wy_raw,wz_raw,pyro
13523392, 5933316, -0.03, -0.48, -0.90, 1689.12, 101307.74, 18.87, 18.75, 0, 2, -201, 46, -29, 34
13523456, 5933414, -0.03, -0.46, -0.91, 1689.06, 101307.05, 18.93, 18.78, 0, 2, -271, 44, -37, 34
13523520, 5933514, -0.02, -0.45, -0.94, 1689.17, 101310.78, 18.62, 18.77, 0, 2, 24, 47, -27, 34
13523584, 5933617, -0.03, -0.46, -0.90, 1689.40, 101311.30, 18.57, 18.74, 0, 2, -95, 52, -24, 34
13523648, 5933717, -0.04, -0.45, -0.91, 1689.17, 101303.47, 19.23, 18.74, 0, 2, -118, 41, -27, 34
13523712, 5933817, -0.04, -0.44, -0.92, 1689.62, 101308.30, 18.82, 18.75, 0, 2, -195, 43, -23, 34
13523776, 5933920, -0.03, -0.49, -0.88, 1689.23, 101310.36, 18.65, 18.77, 0, 2, 2, 37, -35, 34
13523840, 5934020, -0.04, -0.44, -0.91, 1689.62, 101306.83, 18.95, 18.75, 0, 2, -146, 44, -35, 34
13523904, 5934120, -0.03, -0.40, -0.95, 1689.73, 101311.19, 18.58, 18.76, 0, 2, -130, 37, -37, 34
13523968, 5934219, -0.01, -0.43, -0.86, 1689.82, 101314.30, 18.32, 18.73, 0, 2, 82, 35, -41, 34
13524032, 5934319, -0.03, -0.42, -0.92, 1689.59, 101307.94, 18.85, 18.72, 0, 2, -54, 49, -21, 34
13524096, 5934419, -0.04, -0.43, -0.88, 1689.73, 101307.10, 18.92, 18.73, 0, 2, 116, 64, -28, 34
13524160, 5934518, -0.04, -0.44, -0.98, 1690.01, 101311.22, 18.58, 18.73, 0, 2, 126, 43, -21, 34
13524224, 5934618, -0.03, -0.46, -0.96, 1689.82, 101306.41, 18.98, 18.71, 0, 2, -52, 48, -25, 34
13524288, 5934718, -0.03, -0.43, -0.93, 1689.82, 101308.16, 18.83, 18.73, 0, 2, 58, 46, -32, 34
13524352, 5934819, -0.00, -0.45, -0.88, 1689.84, 101308.53, 18.80, 18.74, 0, 2, -17, 30, -42, 34
13524416, 5934917, -0.04, -0.45, -0.84, 1689.96, 101309.08, 18.76, 18.76, 0, 2, 61, 63, -48, 34
13524480, 5935020, -0.03, -0.45, -0.93, 1689.56, 101310.80, 18.62, 18.74, 0, 2, -39, 44, -32, 34
13524544, 5935118, -0.02, -0.44, -0.92, 1689.62, 101306.55, 18.97, 18.75, 0, 2, 123, 46, -27, 34
13524608, 5935216, -0.02, -0.44, -1.03, 1689.34, 101305.91, 19.02, 18.78, 0, 2, 65, 47, -28, 34
13524672, 5935316, -0.03, -0.45, -0.91, 1689.34, 101310.00, 18.68, 18.79, 0, 2, 232, 61, -34, 34
13524736, 5935417, -0.03, -0.47, -0.90, 1689.06, 101306.47, 18.97, 18.78, 0, 2, 28, 42, -37, 34
13524800, 5935515, -0.03, -0.46, -0.98, 1689.00, 101307.80, 18.87, 18.79, 0, 2, -216, 31, -36, 34
13524864, 5935616, -0.02, -0.46, -0.79, 1689.09, 101307.97, 18.85, 18.80, 0, 2, 117, 80, -41, 34
13524928, 5935716, -0.02, -0.48, -0.96, 1689.03, 101318.08, 18.01, 18.81, 0, 2, 82, 41, -21, 34
13524992, 5935816, -0.02, -0.47, -0.94, 1688.98, 101308.30, 18.82, 18.75, 0, 2, -154, 47, -21, 34
13525056, 5935917, -0.02, -0.48, -0.96, 1688.92, 101309.61, 18.72, 18.75, 0, 2, -421, 40, -20, 34
13525120, 5936015, -0.03, -0.43, -0.93, 1689.20, 101308.82, 18.78, 18.76, 0, 2, 453, 26, -42, 34
13525184, 5936115, -0.03, -0.49, -0.88, 1689.00, 101309.25, 18.74, 18.75, 0, 2, -72, 43, -31, 34
13525248, 5936216, -0.03, -0.42, -0.93, 1688.72, 101306.55, 18.97, 18.76, 0, 2, -156, 44, -25, 34
13525312, 5936314, -0.06, -0.42, -1.05, 1688.78, 101309.63, 18.71, 18.79, 0, 2, 113, 34, -31, 34
13525376, 5936414, -0.03, -0.49, -0.89, 1688.47, 101307.74, 18.87, 18.78, 0, 2, 98, 43, -36, 34
13525440, 5936517, -0.01, -0.45, -0.89, 1688.39, 101308.72, 18.79, 18.78, 0, 2, 6, 44, -44, 34
13525504, 5936615, -0.04, -0.42, -0.89, 1688.08, 101308.58, 18.80, 18.79, 0, 2, -287, 49, -34, 34
13525568, 5936717, -0.03, -0.36, -0.89, 1687.83, 101310.07, 18.68, 18.78, 0, 2, 244, 68, -25, 34
13525632, 5936820, -0.02, -0.47, -0.93, 1687.52, 101306.16, 19.00, 18.77, 0, 2, 29, 53, -26, 34
13525696, 5936918, -0.02, -0.42, -0.94, 1687.24, 101305.52, 19.05, 18.78, 0, 2, 110, 34, -41, 34
13525760, 5937018, -0.03, -0.48, -0.98, 1687.16, 101302.13, 19.34, 18.80, 0, 2, 152, 27, -36, 34
13525824, 5937121, -0.03, -0.48, -0.98, 1687.10, 101306.66, 18.96, 18.83, 0, 2, -21, 36, -40, 34
13525888, 5937219, -0.01, -0.41, -0.94, 1687.02, 101311.13, 18.59, 18.83, 0, 2, -404, 44, -26, 34
13525952, 5937319, -0.04, -0.41, -0.93, 1686.60, 101308.74, 18.79, 18.81, 0, 2, 184, 42, -30, 34
13526016, 5937422, -0.04, -0.41, -0.83, 1686.49, 101308.17, 18.83, 18.82, 0, 2, 321, 48, -33, 34
13526080, 5937520, -0.01, -0.51, -0.91, 1686.46, 101311.63, 18.55, 18.81, 0, 2, -490, 34, -30, 34
13526144, 5937620, -0.03, -0.40, -0.93, 1686.23, 101306.42, 18.98, 18.79, 0, 2, -829, 46, -33, 34
13526208, 5937721, -0.02, -0.33, -0.96, 1686.40, 101308.57, 18.80, 18.80, 0, 2, 86, 48, -27, 34
13526272, 5937821, -0.02, -0.40, -0.93, 1686.51, 101308.52, 18.81, 18.84, 0, 2, 631, 39, -31, 34
13526336, 5937922, -0.04, -0.48, -0.89, 1686.46, 101311.03, 18.60, 18.84, 0, 2, 554, 53, -25, 34
13526400, 5938020, -0.03, -0.46, -0.88, 1686.29, 101312.14, 18.50, 18.83, 0, 2, -97, 44, -15, 34
13526464, 5938120, -0.02, -0.45, -0.79, 1686.63, 101302.07, 19.34, 18.82, 0, 2, -404, 69, -29, 34
13526528, 5938223, -0.03, -0.41, -0.91, 1686.35, 101304.36, 19.15, 18.85, 0, 2, -304, 59, -31, 34
13526592, 5938321, -0.03, -0.38, -0.94, 1686.18, 101304.25, 19.16, 18.86, 0, 2, -295, 51, -35, 34
13526656, 5938423, -0.02, -0.36, -0.96, 1686.40, 101305.92, 19.02, 18.88, 0, 2, 4, 38, -34, 34
13526720, 5938526, -0.04, -0.43, -0.96, 1686.23, 101306.14, 19.00, 18.89, 0, 2, 107, 48, -23, 34
13526784, 5938624, -0.03, -0.40, -0.94, 1686.23, 101308.47, 18.81, 18.90, 0, 2, 30, 42, -33, 34
13526848, 5938724, -0.02, -0.39, -0.91, 1685.67, 101303.11, 19.25, 18.90, 0, 2, -77, 42, -29, 34
13526912, 5938827, -0.03, -0.35, -0.96, 1685.84, 101307.02, 18.93, 18.93, 0, 2, -37, 33, -43, 34
13526976, 5938925, -0.02, -0.37, -0.92, 1685.81, 101305.21, 19.08, 18.92, 0, 2, -11, 43, -37, 34
13527040, 5939025, -0.01, -0.40, -0.88, 1685.90, 101305.38, 19.07, 18.92, 0, 2, 34, 41, -23, 34
13527104, 5939128, -0.05, -0.37, -0.90, 1686.09, 101307.30, 18.91, 18.91, 0, 2, 30, 53, -23, 34
13527168, 5939226, -0.03, -0.41, -0.97, 1686.15, 101305.08, 19.09, 18.91, 0, 2, 19, 46, -37, 34
13527232, 5939326, -0.02, -0.39, -0.95, 1686.12, 101306.77, 18.95, 18.93, 0, 2, -20, 38, -34, 34
13527296, 5939427, -0.03, -0.36, -0.92, 1685.98, 101300.86, 19.44, 18.94, 0, 2, -16, 39, -39, 34
13527360, 5939527, -0.03, -0.40, -0.91, 1686.18, 101308.94, 18.77, 18.97, 0, 2, 51, 52, -28, 34
13527424, 5939628, -0.02, -0.39, -0.94, 1686.51, 101309.69, 18.71, 18.98, 0, 2, 27, 39, -30, 34
13527488, 5939726, -0.05, -0.38, -0.93, 1686.60, 101306.99, 18.93, 18.97, 0, 2, 6, 53, -31, 34
13527552, 5939826, -0.03, -0.38, -0.97, 1686.63, 101305.86, 19.03, 18.98, 0, 2, -1, 54, -21, 34
13527616, 5939927, -0.02, -0.38, -0.94, 1686.63, 101310.24, 18.66, 18.99, 0, 2, 41, 45, -31, 34
13527680, 5940027, -0.04, -0.42, -1.05, 1686.40, 101308.85, 18.78, 18.99, 0, 2, 123, 37, -30, 34
13527744, 5940125, -0.03, -0.39, -0.87, 1686.71, 101309.57, 18.72, 19.00, 0, 2, -7, 49, -31, 34
13527808, 5940228, -0.05, -0.38, -0.97, 1686.49, 101304.66, 19.13, 18.97, 0, 2, -44, 41, -38, 34
13527872, 5940326, -0.04, -0.35, -0.94, 1686.63, 101305.57, 19.05, 18.97, 0, 2, 16, 50, -41, 34
13527936, 5940426, -0.02, -0.38, -0.94, 1686.60, 101309.03, 18.76, 18.97, 0, 2, 82, 46, -27, 34
13528000, 5940529, -0.02, -0.38, -0.93, 1686.60, 101305.52, 19.05, 18.95, 0, 2, -24, 42, -37, 34
13528064, 5940627, -0.06, -0.45, -0.85, 1686.35, 101308.75, 18.79, 18.96, 0, 2, -39, 52, -22, 34
13528128, 5940727, -0.02, -0.37, -0.93, 1686.35, 101304.07, 19.18, 18.95, 0, 2, -80, 58, -16, 34
13528192, 5940830, -0.02, -0.40, -0.95, 1686.51, 101305.89, 19.02, 18.95, 0, 2, 119, 47, -28, 34
13528256, 5940930, -0.07, -0.35, -0.96, 1686.51, 101306.47, 18.97, 18.96, 0, 2, -44, 48, -31, 34
13528320, 5941030, -0.03, -0.36, -0.89, 1686.88, 101307.05, 18.93, 18.95, 0, 2, -19, 54, -26, 34
13528384, 5941133, -0.05, -0.40, -0.93, 1686.54, 101308.28, 18.82, 18.94, 0, 2, -154, 132, -42, 34
13528448, 5941233, -0.04, -0.38, -0.88, 1686.85, 101310.75, 18.62, 18.94, 0, 2, 17, 51, -43, 34
13528512, 5941334, -0.02, -0.36, -0.95, 1686.77, 101306.17, 19.00, 18.92, 0, 2, 21, 38, -37, 34
13528576, 5941434, -0.02, -0.40, -0.82, 1686.74, 101307.88, 18.86, 18.92, 0, 2, 30, 41, -14, 34
13528640, 5941534, -0.04, -0.41, -0.91, 1686.77, 101307.92, 18.86, 18.89, 0, 2, -60, 34, -67, 34
13528704, 5941635, -0.03, -0.37, -0.90, 1687.13, 101305.57, 19.05, 18.89, 0, 2, 3, 39, -58, 34
13528768, 5941733, 0.01, -0.34, -1.02, 1686.93, 101307.74, 18.87, 18.91, 0, 2, 160, 45, 54, 34
13528832, 5941833, -0.04, -0.40, -0.82, 1686.99, 101306.69, 18.96, 18.91, 0, 2, -28, 66, -17, 34
13528896, 5941934, -0.04, -0.34, -0.84, 1686.43, 101309.21, 18.75, 18.90, 0, 2, -125, 56, -86, 34
13528960, 5942034, -0.02, -0.39, -1.07, 1686.46, 101309.58, 18.72, 18.91, 0, 2, 53, 52, -41, 34
13529024, 5942132, -0.03, -0.35, -0.94, 1686.12, 101302.39, 19.32, 18.90, 0, 2, -66, 53, -6, 34
13529088, 5942233, -0.03, -0.39, -0.87, 1685.93, 101313.33, 18.40, 18.93, 0, 2, 131, 51, -9, 34
13529152, 5942333, -0.04, -0.37, -0.84, 1685.79, 101304.24, 19.16, 18.90, 0, 2, -141, 42, -73, 34
13529216, 5942431, -0.03, -0.36, -0.93, 1686.12, 101307.94, 18.85, 18.90, 0, 2, 35, 40, -54, 34
13529280, 5942532, -0.03, -0.41, -0.79, 1685.87, 101309.71, 18.71, 18.91, 0, 2, 63, 69, 20, 34
13529344, 5942632, -0.03, -0.38, -0.93, 1685.67, 101305.74, 19.04, 18.89, 0, 2, 32, 61, -9, 34
13529408, 5942732, -0.02, -0.39, -0.93, 1685.79, 101306.00, 19.01, 18.90, 0, 2, 21, 44, -82, 34
13529472, 5942831, -0.06, -0.49, -0.96, 1686.12, 101307.07, 18.93, 18.90, 0, 2, 160, 89, -27, 34
13529536, 5942931, -0.04, -0.36, -0.93, 1686.01, 101305.92, 19.02, 18.89, 0, 2, -23, 54, -4, 34
13529600, 5943031, -0.01, -0.38, -0.98, 1685.87, 101305.91, 19.02, 18.89, 0, 2, 25, 36, -1, 34
13529664, 5943130, -0.05, -0.39, -0.99, 1686.29, 101306.30, 18.99, 18.90, 0, 2, -122, 41, -69, 34
13529728, 5943230, -0.04, -0.37, -0.96, 1686.26, 101309.71, 18.71, 18.91, 0, 2, 75, 42, -51, 34
13529792, 5943330, -0.06, -0.38, -0.84, 1686.32, 101310.16, 18.67, 18.91, 0, 2, 128, 71, 7, 34
13529856, 5943431, -0.03, -0.40, -1.04, 1686.49, 101306.13, 19.00, 18.89, 0, 2, -78, 54, -28, 34
13529920, 5943531, -0.03, -0.40, -0.95, 1686.46, 101306.07, 19.01, 18.90, 0, 2, 52, 38, -85, 34
13529984, 5943631, -0.02, -0.26, -1.19, 1686.71, 101307.22, 18.91, 18.91, 0, 2, 112, -10, -34, 34
13530048, 5943732, -0.03, -0.35, -0.94, 1686.51, 101309.69, 18.71, 18.90, 0, 2, -26, 54, 9, 34
13530112, 5943830, -0.02, -0.43, -1.04, 1686.60, 101310.78, 18.62, 18.89, 0, 2, 31, 27, -36, 34
13530176, 5943930, -0.03, -0.36, -0.89, 1686.43, 101302.77, 19.28, 18.88, 0, 2, -105, 43, -63, 34
13530240, 5944031, -0.02, -0.36, -0.94, 1687.02, 101309.97, 18.68, 18.90, 0, 2, 21, 39, -40, 34
13530304, 5944131, -0.03, -0.39, -0.94, 1686.79, 101303.02, 19.26, 18.90, 0, 2, 69, 47, -6, 34
13530368, 5944229, -0.04, -0.39, -0.95, 1687.05, 101309.74, 18.70, 18.90, 0, 2, -69, 33, -55, 34
13530432, 5944330, -0.02, -0.36, -0.94, 1687.13, 101309.08, 18.76, 18.91, 0, 2, 19, 35, -58, 34
13530496, 5944430, -0.01, -0.51, -0.78, 1686.91, 101307.39, 18.90, 18.89, 0, 2, -9, 79, -43, 34
13530560, 5944528, -0.02, -0.37, -0.90, 1687.35, 101306.92, 18.94, 18.90, 0, 2, -10, 51, -18, 34
13530624, 5944629, -0.01, -0.33, -0.98, 1687.30, 101308.27, 18.83, 18.91, 0, 2, 16, 33, -67, 34
13530688, 5944729, -0.08, -0.34, -0.92, 1687.21, 101306.63, 18.96, 18.90, 0, 2, 114, 68, -39, 34
13530752, 5944829, -0.03, -0.36, -0.97, 1687.47, 101306.03, 19.01, 18.90, 0, 2, -97, 41, -8, 34
13530816, 5944928, -0.00, -0.42, -1.05, 1687.38, 101312.27, 18.49, 18.90, 0, 2, 110, 24, -23, 34
13530880, 5945028, -0.05, -0.38, -0.96, 1687.44, 101307.42, 18.90, 18.87, 0, 2, -66, 37, -72, 34
13530944, 5945128, -0.02, -0.36, -0.94, 1686.96, 101305.17, 19.08, 18.87, 0, 2, 15, 38, -50, 34
13531008, 5945227, -0.04, -0.40, -0.94, 1687.41, 101314.39, 18.32, 18.87, 0, 2, 30, 64, 20, 34
13531072, 5945327, -0.04, -0.39, -0.88, 1687.44, 101310.64, 18.63, 18.85, 0, 2, -17, 48, -29, 34
13531136, 5945430, -0.02, -0.39, -0.94, 1687.49, 101306.69, 18.96, 18.85, 0, 2, 19, 43, -43, 34
13531200, 5945528, 0.01, -0.35, -0.94, 1687.75, 101302.28, 19.32, 18.85, 0, 2, 171, 36, 1, 34
13531264, 5945626, -0.03, -0.37, -0.90, 1687.47, 101307.19, 18.92, 18.86, 0, 2, -90, 63, 2, 34
13531328, 5945726, -0.01, -0.33, -0.98, 1687.55, 101308.85, 18.78, 18.86, 0, 2, 115, 33, -59, 34
13531392, 5945827, -0.04, -0.37, -0.84, 1687.47, 101304.57, 19.13, 18.87, 0, 2, -119, 21, -34, 34
13531456, 5945925, -0.03, -0.35, -0.99, 1687.61, 101306.33, 18.99, 18.89, 0, 2, 15, 47, -23, 34
13531520, 5946028, -0.01, -0.43, -1.01, 1687.49, 101304.36, 19.15, 18.88, 0, 2, 6, 9, -39, 34
13531584, 5946128, -0.03, -0.39, -0.93, 1687.52, 101309.08, 18.76, 18.90, 0, 2, -34, 57, -48, 34
13531648, 5946228, -0.02, -0.36, -0.97, 1687.49, 101305.82, 19.03, 18.88, 0, 2, -32, 35, -38, 34
13531712, 5946331, -0.03, -0.41, -0.89, 1687.44, 101301.28, 19.41, 18.89, 0, 2, 56, 55, -16, 34
13531776, 5946431, -0.05, -0.38, -0.91, 1687.35, 101311.60, 18.55, 18.92, 0, 2, -54, 56, -53, 34
13531840, 5946531, -0.02, -0.36, -0.93, 1687.19, 101306.27, 18.99, 18.91, 0, 2, 7, 37, -51, 34
13531904, 5946634, 0.01, -0.35, -1.08, 1687.35, 101309.55, 18.72, 18.91, 0, 2, 45, 27, -20, 34
13531968, 5946734, -0.03, -0.37, -0.93, 1687.44, 101305.97, 19.02, 18.90, 0, 2, -2, 58, -13, 34
13532032, 5946834, -0.02, -0.38, -0.95, 1687.55, 101305.33, 19.07, 18.91, 0, 2, 58, 44, -24, 34
13532096, 5946933, -0.02, -0.34, -0.93, 1687.86, 101304.57, 19.13, 18.91, 0, 2, -47, 28, -39, 34
13532160, 5947033, -0.03, -0.35, -0.96, 1687.89, 101311.05, 18.59, 18.94, 0, 2, 19, 35, -36, 34
13532224, 5947133, -0.00, -0.42, -0.83, 1687.83, 101311.82, 18.53, 18.93, 0, 2, -29, 44, -65, 34
13532288, 5947232, -0.03, -0.37, -0.83, 1687.91, 101304.13, 19.17, 18.90, 0, 2, -55, 43, -62, 34
13532352, 5947332, -0.02, -0.35, -0.93, 1687.91, 101306.75, 18.95, 18.94, 0, 2, -9, 38, -43, 34
13532416, 5947432, -0.03, -0.39, -0.94, 1688.03, 101309.35, 18.74, 18.96, 0, 2, 139, 58, 6, 34
13532480, 5947533, -0.03, -0.41, -0.87, 1687.91, 101307.92, 18.86, 18.95, 0, 2, -121, 47, -50, 34
13532544, 5947631, -0.03, -0.36, -0.97, 1688.14, 101305.80, 19.03, 18.92, 0, 2, 27, 40, -55, 34
13532608, 5947734, -0.03, -0.39, -0.88, 1687.83, 101306.55, 18.97, 18.93, 0, 2, 51, 88, -6, 34
13532672, 5947832, -0.03, -0.37, -1.08, 1687.94, 101306.57, 18.97, 18.94, 0, 2, -16, 51, -15, 34
13532736, 5947932, -0.02, -0.33, -0.96, 1688.33, 101308.86, 18.78, 18.93, 0, 2, 121, 37, -73, 34
13532800, 5948033, -0.02, -0.39, -1.05, 1688.31, 101309.99, 18.68, 18.92, 0, 2, 126, 59, -64, 34
13532864, 5948131, -0.02, -0.36, -0.92, 1688.45, 101309.14, 18.75, 18.90, 0, 2, 121, 52, -13, 34
13532928, 5948231, -0.01, -0.39, -1.00, 1688.11, 101308.94, 18.77, 18.90, 0, 2, 154, 17, -61, 34
13532992, 5948329, -0.01, -0.41, -1.04, 1688.19, 101304.17, 19.17, 18.88, 0, 2, 377, -3, -64, 34
13533056, 5948430, -0.02, -0.42, -1.01, 1688.45, 101307.67, 18.88, 18.87, 0, 2, 279, 38, -23, 34
13533120, 5948530, -0.03, -0.41, -0.83, 1688.45, 101312.94, 18.44, 18.89, 0, 2, -3, 51, -17, 34
13533184, 5948631, -0.03, -0.43, -0.98, 1688.72, 101310.07, 18.68, 18.86, 0, 2, -358, 46, -45, 34
13533248, 5948731, -0.03, -0.37, -0.92, 1688.53, 101300.85, 19.44, 18.86, 0, 2, -120, 50, -50, 34
13533312, 5948831, -0.03, -0.40, -0.91, 1688.39, 101307.25, 18.91, 18.88, 0, 2, 200, 53, -30, 34
13533376, 5948932, -0.05, -0.38, -0.85, 1688.67, 101310.21, 18.67, 18.87, 0, 2, 5, 67, -33, 34
13533440, 5949030, -0.03, -0.41, -0.94, 1688.78, 101304.96, 19.10, 18.85, 0, 2, -216, 46, -30, 34
13533504, 5949130, -0.03, -0.31, -1.12, 1688.75, 101307.49, 18.89, 18.87, 0, 2, 13, 31, 3, 34
13533568, 5949231, -0.02, -0.38, -1.03, 1688.58, 101305.96, 19.02, 18.89, 0, 2, 84, 30, -6, 34
13533632, 5949331, -0.00, -0.48, -0.78, 1688.75, 101312.75, 18.45, 18.88, 0, 2, 160, 50, -25, 34
13533696, 5949429, -0.05, -0.41, -1.15, 1688.67, 101305.53, 19.05, 18.86, 0, 2, -192, 38, -53, 34
13533760, 5949530, -0.02, -0.39, -0.95, 1689.12, 101307.16, 18.92, 18.88, 0, 2, 183, 38, -50, 34
13533824, 5949630, -0.02, -0.33, -0.54, 1688.56, 101303.86, 19.19, 18.88, 0, 2, 157, 53, -26, 34
13533888, 5949728, -0.03, -0.39, -0.98, 1688.67, 101307.00, 18.93, 18.89, 0, 2, 165, 45, -30, 34
13533952, 5949829, -0.03, -0.41, -0.90, 1689.00, 101304.58, 19.13, 18.88, 0, 2, 43, 44, -33, 34
13534016, 5949929, -0.04, -0.40, -0.79, 1688.75, 101307.78, 18.87, 18.89, 0, 2, 13, 64, -26, 34
13534080, 5950029, -0.02, -0.40, -0.99, 1689.09, 101305.05, 19.09, 18.90, 0, 2, -28, 34, -17, 34
13534144, 5950128, -0.02, -0.43, -0.87, 1688.86, 101305.99, 19.02, 18.92, 0, 2, 174, 39, -15, 34
13534208, 5950228, -0.03, -0.42, -1.04, 1688.98, 101303.33, 19.24, 18.93, 0, 2, -44, 38, -43, 34
13534272, 5950328, -0.03, -0.41, -0.92, 1688.92, 101302.60, 19.30, 18.95, 0, 2, -32, 39, -38, 34
13534336, 5950427, -0.00, -0.38, -0.83, 1688.95, 101309.97, 18.68, 18.96, 0, 2, 34, 33, -25, 34
13534400, 5950527, -0.03, -0.39, -1.04, 1689.09, 101307.97, 18.85, 18.95, 0, 2, 371, 39, -10, 34
13534464, 5950629, -0.03, -0.45, -0.95, 1688.72, 101310.07, 18.68, 18.97, 0, 2, 238, 43, -25, 34
13534528, 5950730, -0.01, -0.37, -0.97, 1689.00, 101308.38, 18.82, 18.97, 0, 2, -3, 40, -38, 34
13534592, 5950828, -0.03, -0.43, -0.99, 1688.98, 101307.13, 18.92, 18.94, 0, 2, -62, 38, -27, 34
13534656, 5950930, -0.05, -0.44, -0.85, 1688.84, 101304.78, 19.11, 18.94, 0, 2, -156, 22, -39, 34
13534720, 5951031, -0.02, -0.42, -0.93, 1689.17, 101308.44, 18.81, 18.96, 0, 2, -281, 6, -60, 34
13534784, 5951129, -0.03, -0.38, -0.89, 1689.12, 101308.32, 18.82, 18.95, 0, 2, 74, 50, -33, 34
13534848, 5951232, -0.06, -0.40, -0.97, 1689.14, 101310.42, 18.65, 18.95, 0, 2, 161, 21, -2, 34
13534912, 5951330, -0.03, -0.41, -0.97, 1689.40, 101308.36, 18.82, 18.93, 0, 2, -110, 49, -26, 34
13534976, 5951430, -0.04, -0.41, -0.90, 1689.28, 101311.07, 18.59, 18.94, 0, 2, 95, 46, -36, 34
13535040, 5951528, -0.05, -0.36, -1.03, 1689.23, 101306.85, 18.94, 18.92, 0, 2, 318, 31, -17, 34
13535104, 5951629, -0.03, -0.45, -0.85, 1689.40, 101303.39, 19.23, 18.92, 0, 2, 148, 51, -16, 34
13535168, 5951727, -0.05, -0.42, -0.94, 1689.56, 101304.66, 19.13, 18.92, 0, 2, -110, 57, -41, 34
13535232, 5951827, 0.02, -0.06, -1.39, 1689.40, 101308.08, 18.84, 18.93, 0, 2, 787, 52, -32, 34
13535296, 5951928, -0.03, -0.44, -0.97, 1689.65, 101307.50, 18.89, 18.92, 0, 2, 303, 67, -6, 34
13535360, 5952028, 0.00, -0.48, -0.97, 1689.68, 101308.44, 18.81, 18.92, 0, 2, -7, 44, -27, 34
13535424, 5952129, -0.04, -0.44, -1.01, 1689.54, 101309.28, 18.74, 18.91, 0, 2, -204, 49, -43, 34
13535488, 5952227, -0.03, -0.43, -0.93, 1689.65, 101309.27, 18.74, 18.89, 0, 2, 250, 41, -39, 34
13535552, 5952327, -0.04, -0.49, -0.89, 1689.40, 101302.24, 19.33, 18.87, 0, 2, 322, 35, -19, 34
13535616, 5952428, -0.03, -0.49, -0.87, 1689.48, 101303.02, 19.26, 18.87, 0, 2, 187, 42, -40, 34
13535680, 5952526, -0.03, -0.49, -0.89, 1689.03, 101307.86, 18.86, 18.90, 0, 2, 129, 38, -32, 34
13535744, 5952626, -0.02, -0.52, -0.89, 1689.31, 101303.21, 19.25, 18.90, 0, 2, 180, 48, -6, 34
13535808, 5952729, -0.03, -0.52, -0.71, 1688.86, 101304.24, 19.16, 18.93, 0, 2, -59, 29, -31, 34
13535872, 5952827, -0.03, -0.50, -0.90, 1688.81, 101304.14, 19.17, 18.95, 0, 2, 23, 43, -41, 34
13535936, 5952929, -0.06, -0.50, -0.67, 1689.00, 101304.88, 19.11, 18.96, 0, 2, -55, 90, -37, 34
13536000, 5953032, -0.02, -0.49, -0.95, 1688.84, 101305.96, 19.02, 18.96, 0, 2, 38, 39, -26, 34
13536064, 5953130, -0.02, -0.47, -0.84, 1688.08, 101308.00, 18.85, 18.97, 0, 2, -4, 72, -32, 34
13536128, 5953230, -0.02, -0.50, -0.84, 1688.42, 101306.72, 18.95, 18.97, 0, 2, 39, 44, -39, 34
13536192, 5953331, -0.03, -0.50, -0.95, 1688.61, 101307.77, 18.87, 18.98, 0, 2, 44, 52, -28, 34
13536256, 5953431, -0.03, -0.52, -0.85, 1688.53, 101310.50, 18.64, 18.99, 0, 2, -30, 46, -34, 34
13536320, 5953529, -0.05, -0.49, -1.15, 1688.05, 101305.32, 19.07, 18.99, 0, 2, -230, -25, -51, 34
13536384, 5953630, -0.02, -0.46, -0.84, 1688.28, 101310.22, 18.66, 19.00, 0, 2, -61, 51, -45, 34
13536448, 5953730, -0.04, -0.48, -0.82, 1688.31, 101305.89, 19.02, 18.97, 0, 2, 116, 62, -15, 34
13536512, 5953830, -0.04, -0.50, -0.92, 1688.53, 101308.16, 18.83, 18.96, 0, 2, 7, 36, -34, 34
13536576, 5953929, -0.03, -0.50, -0.82, 1688.36, 101304.86, 19.11, 18.96, 0, 2, -55, 42, -40, 34
13536640, 5954029, -0.06, -0.47, -0.79, 1688.42, 101309.64, 18.71, 18.97, 0, 2, 24, 41, -12, 34
13536704, 5954129, -0.03, -0.51, -0.91, 1688.39, 101310.17, 18.67, 18.97, 0, 2, -5, 46, -16, 34
13536768, 5954228, -0.03, -0.51, -0.87, 1688.28, 101304.96, 19.10, 18.96, 0, 2, 31, 39, -38, 34
13536832, 5954328, -0.04, -0.53, 0.06, 1688.50, 101310.44, 18.64, 18.98, 0, 2, -119, 129, -35, 34
13536896, 5954430, -0.03, -0.47, -0.93, 1688.50, 101301.38, 19.40, 18.95, 0, 2, 182, 48, -15, 34
13536960, 5954529, -0.03, -0.50, -0.83, 1688.58, 101307.42, 18.90, 18.95, 0, 2, 168, 61, -32, 34
13537024, 5954627, -0.00, -0.45, -1.18, 1688.53, 101305.82, 19.03, 18.96, 0, 2, -17, -4, -34, 34
13537088, 5954727, -0.03, -0.48, -1.00, 1688.67, 101305.24, 19.08, 18.95, 0, 2, -55, 41, -25, 34
13537152, 5954828, -0.02, -0.51, -0.87, 1688.78, 101306.13, 19.00, 18.94, 0, 2, 103, 41, -31, 34
13537216, 5954926, -0.04, -0.54, -0.85, 1688.75, 101303.69, 19.21, 18.93, 0, 2, 60, 32, -43, 34
